<DATE>,LKOH,IMOEX,SBER,SBERP,RTKM,SNGSP,SNGS,RTKMP,GMKN,MSNG,TRNFP,AFLT,SIBN,TATN,TATNP,MTSS,CHMF,GAZP,PLZL,MGNT,ROSN,NVTK,AKRN,NLMK,MAGN,ENRU,RASP,OGKB,PIKK,TRMK,VTBR,URKA,MVID,AFKS,LSRG,HYDR,FEES,IRAO
20160120,-0.218604651162782,-0.921874620190078,-3.28795569912322,-3.85779122541603,-3.31328852729631,-1.05032822757112,-1.65778567199527,-3.003003003003,1.27634660421546,-0.363416111447608,2.98436759829465,-0.115251632731468,0.0699790062981066,-2.25817323896191,-1.39784946236559,-1.53846153846153,0.922098569157386,-0.119066518495004,2.67111853088481,-0.738467440299223,-1.75810209701335,-1.44179423282305,2.84530386740331,-2.03802020893988,-2.98591549295775,-0.895522388059702,0.835987261146486,-3.21828358208956,0.523809523809521,-1.71102661596958,-2.73775216138328,-2.65972824515756,-0.0392310710082363,-1.98275862068965,-2.84552845528455,2.28970444949659,-1.45132743362832,1.30468150422104
20160121,3.14641308907845,2.87047884248554,2.58857211022307,2.89535798583793,1.52439024390244,2.60946483856701,3.80794701986755,1.08359133126935,5.56133657070182,0.121580547112462,6.2557497700092,-1.94230769230769,-1.01398601398601,1.58620689655173,-0.436205016357694,3.36914062499999,4.2848141146818,1.52586823492013,1.46341463414634,4.83091787439614,2.41483398016386,2.600686292216,6.36583400483481,5.06993006993007,4.06504065040652,0.602409638554217,0.355309909198592,1.49397590361447,-0.473709142586452,1.8375241779497,-0.0148148148148296,3.35610335610336,-1.60910518053376,1.26062738199941,5.27196652719665,0.952532147959994,2.26293103448275,0
20160122,5.78904555314533,2.43204407371854,6.3953488372093,5.1384003670286,2.57057057057057,-1.13146551724138,2.07336523125998,0.765696784073507,-0.328587075575027,0.303582270795379,-14.4588744588745,2.0396156109041,1.90745319675026,8.58791581805837,2.02628696604601,2.26735947094946,-3.02114803625378,3.63992172211351,-0.480769230769231,1.84331797235023,5.43157894736842,4.47104383031156,-3.66161616161616,3.16139767054908,2.51116071428571,2.69461077844312,2.71439811172304,4.22602089268756,-0.047596382674914,1.994301994302,3.12638909468069,-0.14367816091954,-0.837654567211805,4.16907932831499,0.874403815580286,2.21732976883158,1.51036178433439,-0.340909090909104
20160125,0.346020761245671,-0.0826552113528721,-0.546448087431694,-2.90909090909091,-0.796346176367264,-1.14441416893733,0.525568181818168,-1.06382978723405,-0.549450549450549,0.302663438256666,0.253036437246964,-1.78743032865654,-0.346620450606586,-0.0156298843388417,1.98604401502952,-0.46189376443418,0.965732087227421,0.453172205438062,-0.805152979066022,-0.0723981900452489,1.8370607028754,0.37068239258636,-1.8348623853211,0.645161290322578,1.52422427871528,1.02040816326529,-1.26388356951359,-0.501138952164005,0,-1.30353817504656,-1.65229885057471,-2.73381294964029,-0.0402252614641972,-1.77876598110059,-1.6548463356974,-0.323076923076922,-0.519031141868503,-0.646142151273277
20160126,-1.23456790123457,-0.672857342592158,0.549450549450549,0.689138576779017,0.330539487663795,-4.23373759647189,-0.48042956054824,-0.921658986175107,-1.87845303867403,0.12070006035003,1.46390711761737,0.35225048923679,0.521739130434783,-3.68922932624668,-2.10526315789474,1.20649651972158,-0.524529466214145,-0.834586466165424,1.13636363636364,-0.606774135120449,0.35294117647059,-3.13916400872923,-2.53671562082777,1.90705128205129,0.589812332439694,-1.73160173160172,0.116369278510464,1.41941391941392,0.952380952380952,-0.471698113207547,-1.15412710007304,-0.0295857988165748,-1.32796780684105,-0.0565930956423405,-0.32051282051282,-0.401296496372904,0.660869565217388,0.994644223412404
20160127,3.4698275862069,2.49617304297335,4.6448087431694,2.36571938699599,0.364748793975765,1.79599355284366,2.79710350702825,0,1.25,1.56720916214587,-0.298507462686567,-0.565522620904835,0.276816608996544,1.93150462587242,0.967741935483877,2.70518110958276,1.03908188585609,1.59981803017667,-0.160513643659711,2.8246013667426,3.32161000390777,3.98613518197574,2.27397260273973,3.94716150338102,5.43710021321961,0.881057268722468,-0.271212708252616,0.541760722347633,3.11320754716981,1.04265402843601,1.49275790718297,0.177567327611726,0.530179445350739,0.849377123442801,1.76848874598071,1.98357353169069,1.07118175535591,1.43939393939393
20160128,3.93667985836284,1.39393557911844,0.981723237597909,0.130813953488377,0.996483001172343,-0.282741461207872,2.76243093922652,0.697674418604656,-0.233566900233567,1.60237388724035,-3.1936127744511,-0.196116885663858,0.103519668737064,3.98089171974522,-2.82215122470714,1.42857142857142,-3.30007674597084,1.86567164179104,-0.321543408360129,1.77226406734603,1.1157337367625,3.06666666666666,-1.4465577283686,-2.25416036308623,-3.74115267947423,0.291120815138266,-1.12665112665112,-1.34710372698698,-2.10430009149131,1.96998123827393,4.26678316586574,1.12259970457903,1.41987829614604,-0.449185850645695,-0.0789889415481833,1.04847287646255,0.769230769230767,3.80881254667662
20160129,2.96593186372745,0.733098937316937,-0.19650429206743,-0.566119901291915,0.162507254788161,4.33253941249857,-1.70698924731184,0.076982294072359,-1.33779264214047,-0.700934579439253,-2.47422680412371,-0.766358813126352,0.482592209582895,3.99693721286371,1.31506849315069,-0.528169014084502,-1.34920634920635,0.0732600732600691,4.67741935483871,0.130605137135394,1.90761174490367,3.36351875808539,-2.93558032073933,1.37749574369293,0.210084033613441,1.30624092888244,-1.13948919449901,-0.227583067819754,-1.82242990654206,-2.66789328426863,2.93296089385476,0.817995910020453,3.95999999999999,0.0564015792442076,-1.34387351778656,-2.40601503759399,-0.763358778625952,-3.59712230215826
20160201,-0.856364344102764,-0.656051811845911,0,1.45985401459854,0.706918530536562,-0.641374062398075,0.396554081772195,0.230769230769239,-1.71751412429379,0.29411764705883,-0.264270613107822,8.45544554455446,-0.445969125214412,-2.22353114416139,0.757166035694973,0.442477876106195,2.17216411906677,-1.97657393850658,-2.86594761171032,-2,-0.972655533125336,-1.43929912390489,2.35228227387286,0.809160305343513,-1.15303983228511,3.15186246418338,0.357710651828298,1.91605839416058,2.33222275107092,0.189035916824199,-0.27137042062416,-1.36192407997683,-0.961908426317815,-0.479143179255904,0.961538461538462,1.63328197226501,0.632478632478624,-0.0373134328358334
20160202,-2.1986650961916,-0.84310374969688,-2.1761658031088,-2.21582733812951,0.115074798619096,-2.40700218818381,1.74339417052574,1.07444359171142,2.59829845941596,3.46041055718475,-0.635930047694754,-1.22329742559796,0.034458993797389,-2.12349397590362,-1.71765968867419,1.10132158590308,-0.0944881889763815,-1.04555638536221,-0.444162436548223,-1.06477373558119,0.741289844329133,-1.25396825396825,-1.09439124487004,2.75632288353778,0.344644750795341,-1.25,0.277227722772278,1.52193375111908,-0.558139534883716,0.566037735849051,-3.75510204081632,-0.293772032902468,2.05905205905206,-0.0283205890682671,-0.555555555555556,-0.970285021224979,-1.22303380329539,-1.15714818962298
20160203,-0.622240064231232,-0.677374222242449,0.137711864406775,0.42672160094174,-1.71264367816091,-0.896860986547082,-2.28915662650603,-0.68337129840545,-1.72568354997759,8.78684807256236,-0.213333333333333,-0.480591497227353,-0.206682741991052,-2.30804739190645,0.382304751501921,0.479302832244006,-0.331021437578818,-1.1245283018868,-0.892288081580625,-1.74887892376682,0.478292862398827,-1.46278733322617,0.138312586445367,0.957995578481954,3.5667107001321,3.9381153305204,1.50078988941548,5.24691358024691,-1.44995322731526,-1.21951219512195,-1.72462538874752,-0.707130229817318,-1.40845070422535,-0.906515580736545,-1.91540303272147,2.57195345988978,3.5597592433362,7.21299093655588
20160204,3.15087861038174,2.38096601483094,3.21591029302866,3.72161172161173,1.74248625891708,0.0226244343891358,4.4526647485957,-0.611620795107042,2.61117445838084,-1.56331422615946,-0.908605024051309,1.95022288261515,1.31170176044184,7.27673649393606,3.64526659412404,0.607111882046837,1.66060414360272,3.09900007633005,-1.47909967845659,-0.602464628023733,3.62504577077993,3.75203915171289,0.276243093922652,0.423357664233586,-2.32142857142858,0.405953991880921,1.78988326848249,-0.460829493087553,3.65448504983389,-1.23456790123457,3.55293440736479,1.36498516320475,2.27799227799227,1.51515151515152,-1.70870626525631,1.34328358208955,2.73995350381933,-0.0352236703064421
20160205,1.58605835128255,-0.410530613614635,-0.379214922619648,0.141262890238726,-0.79310344827586,0.203573852069659,-1.10178384050366,-0.769230769230769,0.0666740748972108,1.9057702488089,-1.45631067961165,4.39059938057933,0.783645655877346,-1.54162384378212,-1.88976377952756,-0.0646551724137956,-0.902302426882382,-0.473828385281696,0,-1.13876389016439,-0.512367491166074,-1.99685534591196,0.550964187327824,3.21267626108445,1.01854270044398,-0.673854447439354,3.59327217125383,-1.0942760942761,-3.52564102564103,0,-1.16682872621196,0.0585480093676782,0.226500566251424,-1.18276541819204,1.07615894039735,-1.17820324005891,-0.759657346048163,0.422832980972516
20160208,-4.29838087895143,-2.03977333355797,-2.57201646090535,-2.58146424037241,-0.359170432163135,-2.82167042889391,-2.57294429708224,0.697674418604656,-1.49916712937257,-0.727272727272728,1.25889436234264,0.0872600349040214,-0.60851926977688,-2.65433939755444,-1.71214553237026,-2.09186974336856,0.627943485086342,-0.691809863869677,0.456919060052219,-2.92614955875523,-1.95347185224649,-3.08037862987324,0.273972602739726,-1.54929577464788,-2.79214064115822,-0.407055630936228,0.369003690036892,0,-0.996677740863785,0.0961538461538407,-1.96767392832045,-1.40433001755413,-1.20527306967985,-1.28241664291822,1.71990171990172,-0.611028315946348,-1.46579804560261,-1.05263157894738
20160209,-3.82678751258812,-1.19878229861203,-0.855332629355863,-0.593686649290467,-0.581395348837209,0.220673635307796,-0.394772665396123,-0.076982294072359,-2.48027057497182,-0.889586603872325,1.02702702702703,-1.20313862249347,-0.952380952380956,-0.27573529411764,-0.326619488296132,0.881057268722467,1.24804992199688,-0.599250936329597,1.20207927225471,-3.32057416267943,-2.69878645172976,0.132428405893057,0.136612021857924,0.286123032904132,-1.25,-2.31607629427793,-4.96323529411764,-0.851063829787223,1.91754554170662,-0.96061479346782,-1.84946236559142,0.356083086053409,-0.609988562714458,1.01039260969977,-0.402576489533011,0.779727095516566,3.35537190082645,0.602836879432637
20160210,-0.209424083769634,0.433455575155512,2.62008733624453,2.12672978878368,0.0467836257310015,0.12747711206397,0.478338116714493,0.0770416024653269,-1.61849710982659,-1.16156282998943,2.56821829855538,-1.5178256265443,-0.240384615384612,-1.05990783410138,-1.31075914800656,-0.611353711790396,-0.107858243451471,0.248681235870394,0.128410914927769,-0.326635652776403,-1.15413253909159,1.80195073565878,-0.818553888130969,1.28388017118403,3.58200915701589,-0.139470013947002,-1.1605415860735,-0.300429184549359,-0.61147695202257,0.484966052376334,1.37306456324863,-0.62093435836782,-2.87686996547756,0.600171477565021,-1.37429264349232,1.32420770718643,0.175915560530944,-0.986958054282694
20160211,0.398740818467996,-1.11218317223529,-2.23144784639335,-2.61018399657681,-1.80032733224223,-1.3425925925926,-0.448857453754078,-1.46266358737491,-1.57461809635723,1.7094017094017,-0.886802295253,-3.87096774193548,-0.929432013769359,-2.81012265176215,-2.60099612617598,-0.571177504393666,2.4062933826932,-1.90934375704728,1.60307790958641,0.724925521350546,-0.244821092278711,-3.05293926599545,-2.20082530949106,1.83098591549295,0.416016640665618,0,-2.38747553816047,-0.473525613430916,-1.23047799337436,-0.675675675675665,-2.10374639769453,-2.70752752157097,-1.34281200631911,-0.965909090909101,1.31147540983607,-1.58590308370045,-1.97956577266922,-2.06479174083305
20160212,0.167224080267559,0.844833428761731,0.690021231422496,1.49384885764499,0.595238095238095,1.36086344439232,1.62590517830304,0,-0.310410697230181,1.99579831932773,1.42105263157895,1.43549589858314,0.277970813064632,4.24920127795528,0.795454545454549,1.52452496685815,-0.888688055430031,0.620737221243009,-0.820448090880404,-1.40983929803806,2.20879743250895,2.17755443886097,-1.82841068917018,0.912863070539415,-1.34645261522526,-0.139664804469274,-0.160384923817172,-0.605536332179924,0.574988021082902,-0.194363459669585,2.0017662643509,0.275229357798158,-3.80304243394716,0.803212851405626,-0.323624595469256,0.77588779468815,1.04234527687296,1.74482006543075
20160215,1.37729549248748,0.724201061389076,0.421718502899321,0.0288600288600231,0.0828402366863825,2.30324074074073,2.1107824684055,-0.0781249999999956,-0.0598802395209581,-0.154479917610705,2.23144784639336,-0.974085646020941,0.831600831600824,0.321789764020843,0.507328072153329,-0.544069640914037,-0.455927051671732,1.62223914699162,-0.0318167356029271,-0.8,0.110823790173628,-0.459016393442615,-1.57593123209169,2.79605263157896,-1.36482939632547,4.33566433566434,0.401606425702817,-1.74064403829417,-0.905192949023347,-0.389483933787737,1.87590187590187,0.213479719426668,-1.91427382438619,-0.967558338076276,-0.974025974025974,-0.873556411015697,-0.386847195357829,-0.321543408360125
20160216,0.864553314121038,0.881199167117233,1.3228346456693,0.432775533756508,0.212841433132325,0.520420862088464,-0.908492429229753,0.156372165754487,1.68963451168364,0.412583806085612,-0.355329949238579,0.463994060876021,-0.481099656357381,0.106919199633409,1.34604598990464,1.96936542669584,1.06870229007634,1.81368507831821,3.46912794398472,-0.201612903225806,2.36162361623615,-0.329380764163373,1.89228529839884,2.72000000000001,1.41032464076637,-1.07238605898123,0.480000000000004,-0.487156775907879,-0.528846153846151,-0.0977517106549309,-0.198300283286121,-1.06512477175898,0.678829019940612,0.574712643678169,0.163934426229508,-0.0597460791635483,1.9093851132686,0.358422939068093
20160217,0.693877551020408,0.937931191771296,2.78727592995544,2.39873599540362,2.65486725663717,0.393922341024208,0.823810789263872,0.78064012490242,1.73226490690549,-1.28402670775553,0.101884870096791,-0.997598374284129,0.759668508287289,0.0610314311870579,1.21748754842281,0.515021459227463,-2.70392749244713,0.920132499079868,-0.64595509074131,1.01010101010101,0.901225666906994,1.7349636483807,-0.571428571428571,-1.93406022845276,-1.12831277879822,0.813008130081302,1.39331210191082,0.890075656430797,0.869985500241654,0.195694716242664,1.22055066704513,0.18455859735465,0.589970501474917,0.514285714285713,-3.10965630114566,0.807054251980266,-1.66719593521752,0.785714285714294
20160218,3.97243615727604,2.08438070168502,3.52822580645161,2.74933370739233,3.72413793103448,-0.224215246636774,1.87137585661571,1.47172734314485,2.86111432873856,0.988553590010413,1.22137404580153,1.0449710766934,0.685400959561343,-0.243976822201877,0.437397484964452,1.62254483347567,0.931532370749884,0.656455142231952,1.39318885448916,3.18,1.23258306538051,3.3457852850414,0.431034482758621,-1.90602250165453,2.8927813163482,-0.806451612903226,1.49195131527288,1.89677988531098,5.8457115476761,2.83203124999999,3.12675266404937,-1.53515505066012,0.251361541684132,0.90960773166572,0.253378378378378,6.06375092661231,2.17988051025352,5.59886605244507
20160219,-0.974658869395711,-0.765821348930127,-1.1684518013632,-1.80204778156996,-1.48492907801417,-0.247191011235954,-0.194049159120299,-0.763358778625954,-1.52027027027027,2.83359093250901,0.351935646053293,-1.53277931671283,-1.12321307011573,-2.69030877407521,-0.163309744148058,-0.504201680672264,-0.784494693124138,-0.797101449275358,2.01526717557252,0.348904826516767,-1.74695606140817,-1.06867829640106,2.28898426323319,-1.10646336526784,0.232138251225165,-0.677506775067751,-1.50870406189555,-0.606060606060611,3.66681756450883,-1.32953466286799,-1.15567641060504,-0.0935453695042131,1.54617634768073,-0.169014084507049,-0.25273799494524,-0.405367626502658,-0.916561314791399,-1.34228187919463
20160220,-0.433070866141732,-0.178435013410496,0.837438423645315,0.97316835812594,-0.843644544431946,-0.31538634827664,-0.894361633182128,-0.230769230769239,-0.28587764436821,-0.651302605210416,-0.851703406813627,0.150037509377341,0.240963855421683,-0.109959158027026,-0.163576881134139,-0.570101351351361,-0.170542635658918,-0.226442658875093,-0.0299311583358276,-0.077264825188333,-0.520833333333329,-1.30262112787928,0.839160839160839,-1.15977623140948,-0.154400411734437,0.954979536152798,0.117831893165741,0.783972125435538,3.05676855895197,0,-0.550206327372761,0.15605493133583,-0.658436213991767,-0.395033860045148,0.675675675675676,-0.308771929824559,-0.52631578947369,1.1904761904762
20160222,3.20284697508897,1.79927046034734,0.830483634587209,1.3355362797742,4.14066931366987,0.440677966101696,2.92963641119541,1.0023130300694,0.344036697247706,1.26071608673726,1.51591712986357,2.62172284644195,-0.103021978021982,1.36813964459821,1.20152921900602,1.08303249097473,0.279546513433774,2.42331063767479,0.479041916167665,2.98666151169534,2.90666185231992,3.05810397553517,0.13869625520111,3.06460519050248,-2.57731958762887,0.675675675675676,0,0.518582541054454,4.23728813559322,1.2512030798845,1.38312586445367,-0.249298846992819,0.414250207125104,0.566572237960348,-0.75503355704698,0.80247782627058,0.689434022767345,-0.705882352941173
20160224,-2.29885057471264,-1.37786850162974,-1.06589147286823,-1.71195652173912,-2.9193899782135,-0.776240296996285,-1.143583227446,-1.7557251908397,0,-1.59362549800797,0.447984071677451,-2.00729927007298,-0.85940185630801,-2.91653738752716,-0.161899622234221,-4.20168067226891,-0.681431005110747,-1.96568977841315,3.06912991656734,-1.6893477240732,-1.15789473684211,-1.48367952522255,-0.415512465373961,-0.401821591213497,-0.740740740740725,-0.939597315436242,-1.02000784621419,-1.71969045571797,1.6260162601626,-0.570342205323202,-2.11459754433835,0.0312402374257938,0.660066006600658,-0.563380281690149,0.760777683854607,-2.40223463687151,0.238853503184731,1.25253893026405
20160225,0.0588235294117647,0.368336421350165,1.90989226248776,1.96295272325132,-0.134649910233398,0.612244897959175,-1.05398457583547,0,0,0.253036437246969,-1.28840436075322,0.651769087523267,0.242718446601958,1.62991371045063,0,0.0438596491228045,-0.187119912677363,0.597885526795474,4.45215380167679,0.525059665871122,-0.780972665956688,0.554850982878884,0.417246175243394,-0.242065626681001,3.6780383795309,-1.0840108401084,-0.435988902100671,0.0437445319335035,0,-0.573613766730396,-0.432055749128907,0.874453466583389,-0.49180327868852,-0.283286118980154,0.167785234899329,-1.27361190612479,3.17712470214454,3.17619525242393
20160226,1.39133842837547,0.711795065109287,2.10475732820759,1.96583514099782,1.04494382022473,-0.112688753662378,2.07846193816575,0.854700854700873,2.11428571428571,1.36294800605754,-4.26706827309237,2.40518038852915,1.14147353856795,0.4245283018868,-1.18918918918918,0.94256904866287,-0.79675050773317,0.507356671740225,7.50069194575145,0.560303893637227,1.35957066189625,-0.662147248935824,-0.277008310249307,-1.5907252628741,-2.05655526992287,-0.958904109589042,-0.477707006369431,1.61783996501968,-0.960000000000002,0.0961538461538407,0.755879059350502,0.216718266253866,-0.782537067545307,-0.42613636363638,-1.42378559463987,0.391361066821284,1.32409545804465,-0.291639662994164
20160229,3.82682643989177,1.29023024885371,0.715361445783137,2.24704161680629,-1.25653285889026,-0.282039711191336,0.0254517688979333,-0.231124807396003,2.31673195299384,2.2410358565737,-6.24016780283167,3.1616982836495,1.5389876880985,1.23688742758728,1.75054704595185,1.1943539630836,-0.78740157480315,1.96870267541647,2.85787847579815,0.55718198130135,1.5178256265443,2.52340898270115,4.72222222222222,0.82191780821917,1.10236220472441,1.79806362378977,-0.0799999999999983,2.40963855421687,1.05008077544426,0.288184438040357,1.97277021394833,0.278035217794264,0.498132004981315,-1.14122681883024,0.934579439252336,-2.54114929252093,3.57088588360432,3.34741631459214
20160301,0.483991064780342,0.217371221137178,1.17757009345795,0.533159947984391,3.28828828828829,-1.75359203529811,0.381679389312992,1.54440154440154,-0.404725443010282,1.4125669751583,0.782997762863535,7.16287215411558,-0.505220613001011,2.01051654809774,1.7741935483871,-0.879828326180262,-1.42857142857143,0.42432814710042,-1.67709637046308,-0.525920360631104,0.799721835883155,-1.26934984520125,-3.05039787798408,-0.366847826086951,0.363447559709225,0.407608695652174,2.00160128102482,-0.672268907563021,-0.0799360511590682,-0.191570881226056,-1.63487738419619,-0.18484288354899,-0.04130524576621,1.41414141414142,0.925925925925926,1.1111111111111,-0.498826291079802,-0.377358490566038
20160302,-2.18599481289366,-0.614368523509229,-1.97672270460004,-2.72927176303195,0.632359354557347,0.10363887609397,-0.621039290240823,-0.304182509505708,-0.131795716639209,0.864553314121049,2.38623751387347,-0.147082856675921,-0.981719702098841,1.15221346270467,0.36978341257263,0.0216497077289506,0.853462157809976,-1.30985915492959,-2.13849287169043,0.972432024169184,-1.00034494653328,-0.282220131702721,0.683994528043776,0.995499795445253,-1.6037247801345,-0.541271989174561,-1.17739403453689,0.380710659898482,0,-0.0959692898272635,0.415512465373954,0.617283950617284,0.619834710743802,1.59362549800797,1.33444537114262,-2.1978021978022,-1.31229725744618,0.726010101010091
20160303,2.27272727272727,1.41037952030729,0.81982661138333,0.797872340425524,-0.314192849404108,1.16185436558149,1.82374697104962,0.533943554538533,1.06675464643132,-2.38095238095239,3.08943089430894,0.834697217675938,1.02564102564103,2.21822541966426,2.42105263157894,1.51515151515152,-0.367236148810467,3.11117453974598,6.63371488033299,0.18700327255727,2.52613240418118,-1.11635220125787,0.543478260869565,0.594112881447472,0.630914826498428,-0.816326530612246,-0.476568705321688,0.884955752212385,0,0.5763688760807,1.10344827586208,-0.828220858895702,0.492813141683774,1.28851540616245,5.02057613168724,-0.164794007490635,1.01598685193486,-0.720777185835152
